smiles,molecule_chembl_id,pref_name,ic50_nM,pIC50
COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,CHEMBL86945,,13200.0,4.87942606879415
Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,CHEMBL89363,,100000.0,4.0
O=C1Nc2cc(F)ccc2/C1=C/c1ccc[nH]1,CHEMBL87208,,100000.0,4.0
O=C1Nc2ccccc2/C1=C/c1n[nH]cc1Cl,CHEMBL87402,,100000.0,4.0
O=C1Nc2ccccc2/C1=C/c1ccc(Br)cc1,CHEMBL86837,,100000.0,4.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL430571,,7.6,8.119186407719209
CCc1ccc(/C=C2/C(=O)Nc3ccccc32)o1,CHEMBL328452,,100000.0,4.0
Cc1cccc2c1/C(=C/c1ccc(N3CCN(C=O)CC3)cc1)C(=O)N2,CHEMBL89040,,100000.0,4.0
CSc1ccc(/C=C2\C(=O)Nc3cccc(C)c32)s1,CHEMBL86432,,91400.0,4.039053804266168
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,CHEMBL54091,,1.1,8.958607314841775
Cc1cccc2c1/C(=C/c1ccc(N3CCOCC3)cc1)C(=O)N2,CHEMBL90277,,66600.0,4.176525770829699
CC(C)c1cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc(C(C)C)c1O,CHEMBL89723,,8200.0,5.086186147616283
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2n1,CHEMBL53665,,26.0,7.585026652029182
O=C1Nc2ccccc2/C1=C/c1ccc(N2CCOCC2)cc1,CHEMBL86480,,100000.0,4.0
O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCC2)cc1,CHEMBL314217,,100000.0,4.0
COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,CHEMBL87746,,19000.0,4.721246399047171
O=C1Nc2ccccc2/C1=C/c1ccc(O)cc1,CHEMBL313578,,100000.0,4.0
C/C(=C1\C(=O)Nc2ccccc21)c1ccc(N2CCCCC2)cc1,CHEMBL314798,,100000.0,4.0
CCOC(=O)c1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,CHEMBL316008,,100000.0,4.0
O=C1Nc2ccccc2/C1=C/c1sccc1Br,CHEMBL87783,,100000.0,4.0
O=C1Nc2ccccc2/C1=C/c1cc(Br)cs1,CHEMBL316268,,100000.0,4.0
O=C1Nc2ccccc2/C1=C\c1ccco1,CHEMBL312826,,100000.0,4.0
CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c(C)c1C,CHEMBL313433,,100000.0,4.0
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL51659,,3.9,8.4089353929735
O=C1Nc2ccccc2/C1=C/c1ccc(N2CCCCC2)cc1,CHEMBL315701,,92600.0,4.033389013318065
COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,CHEMBL87810,,100000.0,4.0
Cc1cccc2c1/C(=C/c1ccc(N(C)C)cc1)C(=O)N2,CHEMBL89809,,100000.0,4.0
Cn1cc(Cl)c(/C=C2\C(=O)Nc3ccccc32)n1,CHEMBL89646,,100000.0,4.0
CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,CHEMBL48760,,16900.0,4.772113295386326
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,CHEMBL276711,SEMAXANIB,100000.0,4.0
C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,CHEMBL443523,,73.0,7.136677139879544
CC(C)(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)(C)C)c1O,CHEMBL89505,,64800.0,4.188424994129407
COc1c(Br)cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,CHEMBL86944,,15200.0,4.818156412055227
CSc1ccc(/C=C2\C(=O)Nc3ccccc32)s1,CHEMBL89721,,100000.0,4.0
CN(C)c1ccc(/C=C2\C(=O)N(C)c3ccccc32)cc1,CHEMBL86921,,100000.0,4.0
O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccccc43)cc2)CC1,CHEMBL315546,,90200.0,4.044793462458058
O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccc(Br)cc43)cc2)CC1,CHEMBL88405,,50000.0,4.301029995663981
Cc1cc(C)c(/C=C2\C(=O)Nc3cccc(C)c32)[nH]1,CHEMBL330321,,100000.0,4.0
CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,CHEMBL328710,,100000.0,4.0
CCc1ccc(/C=C2\C(=O)Nc3ccccc32)s1,CHEMBL314146,,100000.0,4.0
C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,CHEMBL54088,,8.8,8.05551732784983
O=C1Nc2ccc(Cl)cc2/C1=C/c1ccc(N2CCOCC2)cc1,CHEMBL421548,,10000.0,5.0
COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,CHEMBL86326,,16200.0,4.790484985457369
Cc1ccc2c(c1)/C(=C/c1[nH]c(C)cc1C)C(=O)N2,CHEMBL89483,,100000.0,4.0
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C/c1ccc[nH]1,CHEMBL87325,,100000.0,4.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,CHEMBL53555,,3.0,8.522878745280337
COC(=O)CCc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,CHEMBL316009,,100000.0,4.0
CN1C(=O)/C(=C\c2ccc(Br)cc2)c2ccccc21,CHEMBL314021,,22500.0,4.647817481888637
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,CHEMBL53203,,8.6,8.065501548756432
CCc1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,CHEMBL420411,,100000.0,4.0
Cn1cccc1/C=C1\C(=O)Nc2ccccc21,CHEMBL86631,,100000.0,4.0
CN(C)c1ccc(/C=C2\C(=O)Nc3cc(F)ccc32)cc1,CHEMBL329367,,100000.0,4.0
O=C1Nc2ccccc2/C1=C/c1ccc(C(=O)O)cc1,CHEMBL313259,,100000.0,4.0
O=C1Nc2ccc(Cl)cc2/C1=C/c1ccc[nH]1,CHEMBL431025,,100000.0,4.0
Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,CHEMBL316020,,100000.0,4.0
Cc1cc(C)c(/C=C2\C(=O)Nc3cc(F)ccc32)[nH]1,CHEMBL87324,,100000.0,4.0
Cc1ccc(/C=C2/C(=O)Nc3ccccc32)o1,CHEMBL89697,,100000.0,4.0
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,CHEMBL103667,DORAMAPIMOD,20000.0,4.698970004336019
CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,CHEMBL93783,,414.0,6.382999658879101
CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,CHEMBL92902,,5042.0,5.297397158659573
COCCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL327838,,116.0,6.935542010773082
CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL328704,,38.0,7.42021640338319
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL94066,,458.0,6.33913452199613
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL94061,,301.0,6.521433504406157
C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL329642,,21657.0,4.664401703466997
CCN1CCN(CC#CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,CHEMBL92356,,183.0,6.73754891026957
O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL94062,,16.0,7.795880017344075
COCC1CCCN1CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL93784,,117.0,6.931814138253839
O=C(/C=C/CN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL93537,,2808.0,5.551602896542232
O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL94123,,4182.0,5.378615971518347
COC/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL92882,,8832.0,5.0539409396148764
O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL93386,,53.0,7.275724130399211
CCCN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,CHEMBL92731,,1428.0,5.845271792559845
COCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL93049,,9.0,8.045757490560675
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL93464,,91325.0,4.039410319116046
CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C(C)C,CHEMBL92961,,162.0,6.790484985457369
O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL93754,,15624.0,4.806207769720202
CCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,CHEMBL328245,,177.0,6.752026733638194
CCN(CC)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL91925,,1164.0,5.934047019686131
O=C(/C=C/CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL316127,,2776.0,5.556580538217182
CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL91748,,25710.0,4.58989792335714
COCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL91009,,33.0,7.481486060122112
C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL92086,,15238.0,4.817072030763008
COC[C@@H]1CCCN1C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL2112369,,2921.0,5.534468443026451
O=C(C#CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL90595,,73.0,7.136677139879544
COC[C@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL419501,,733.0,6.134896025358872
CC(C)N(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL91811,,113.0,6.94692155651658
O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL328977,,124.0,6.906578314837765
O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL94068,,1559.0,5.807153884811158
CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL329856,,14.0,7.853871964321762
COCCN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL442754,,634.0,6.1979107421182675
O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL94109,,1592.0,5.79805693659835
CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL91867,,17.0,7.769551078621726
COC[C@@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL2112370,,1912.0,5.718512112059918
C=CCN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL414220,,85.0,7.070581074285707
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@@H]1O[C@H]3C[C@@H]1CO,CHEMBL291126,,250.0,6.6020599913279625
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,CHEMBL291986,,49000.0,4.309803919971486
CCN(CC)C/C=C/c1nc(O)c2c(ccc3nc(Nc4c(Cl)cccc4Cl)n(C)c32)c1C,CHEMBL281957,,10000.0,5.0
CC(C)O[C@@H]1[C@H](OC(C)C)[C@@H](COC(=O)CCCC(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)O[C@H]1n1cnc2c(N)ncnc21,CHEMBL3142195,,4500.0,5.346787486224656
O=C(CCCC(=O)Oc1ccc(/C=C/[N+](=O)[O-])cc1)OCc1ccco1,CHEMBL65376,,3800.0,5.42021640338319
COc1ccc(OC(=O)CCCC(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,CHEMBL63559,,6600.0,5.180456064458132
O=C(CCCC(=O)Oc1ccc(/C=C/[N+](=O)[O-])cc1)Oc1ccccc1,CHEMBL304442,,4400.0,5.356547323513812
CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179164,,25.0,7.6020599913279625
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL178654,HKI-357,2.5,8.602059991327963
COc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179726,,39.0,7.4089353929735005
COc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL424959,,363.0,6.440093374963888
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(F)cc4F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL360028,,81.0,7.0915149811213505
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(Cl)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179363,,8.0,8.096910013008056
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4OC)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL362232,,44.0,7.356547323513812
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(OCc5ccccc5)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL362233,,3775.0,5.423083044034793
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL426051,,131.0,6.882728704344236
CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H]4CCc5ccccc54)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179274,,2100.0,5.6777807052660805
CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H]4CCc5ccccc54)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL360754,,9800.0,5.008773924307505
CCOc1cc2ncc(C#N)c(Nc3cccc(OCc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL427314,,13200.0,4.87942606879415
CCOc1cc2ncc(C#N)c(Nc3ccc(N(C)Cc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL175552,,2100.0,5.6777807052660805
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL369299,,498.0,6.302770657240282
CCOc1cc2ncc(C#N)c(Nc3ccc(OCCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL178199,,281.0,6.55129368009492
CCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL360780,,406.0,6.391473966422806
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(C#N)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL440935,,1134.0,5.945386945443112
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179923,,732.0,6.135488918941608
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(F)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL180516,,78.0,7.107905397309519
CCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL362618,,1331.0,5.875821944525325
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cc(F)cc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL178290,,388.0,6.411168274405792
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(Cl)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL180415,,24.0,7.619788758288394
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C#N)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179527,,161.0,6.79317412396815
CCCCCOc1ccc(Nc2c(C#N)cnc3cc(OCC)c(NC(=O)/C=C/CN(C)C)cc23)cc1Cl,CHEMBL175726,,1477.0,5.830619504688051
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179659,,132.0,6.87942606879415
CCOc1cc2ncc(C#N)c(Nc3ccc(OCC4CCCCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179123,,28.0,7.552841968657781
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL180022,NERATINIB,1.0,9.0
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179313,,269.0,6.570247719997592
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccco4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL176199,,62.0,7.2076083105017466
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4nc5ccccc5s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL175513,,64.0,7.1938200260161125
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccnc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL175621,,1184.0,5.926648297613099
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL359629,,20.0,7.698970004336019
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc5ccccc5c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL178573,,18.0,7.7447274948966935
CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL360662,,76.0,7.119186407719209
CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL427315,,26000.0,4.585026652029182
CCOc1cc2ncc(C#N)c(Nc3ccc(NCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179577,,103.0,6.987162775294828
CCOc1cc2ncc(C#N)c(Nc3ccc(NCc4cccc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179766,,83.0,7.080921907623926
COc1cc2ncc(C#N)c(Nc3ccc(NCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179521,,13000.0,4.886056647693163
COc1cc2ncc(C#N)c(Nc3ccc(NCc4cccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179633,,3900.0,5.4089353929735005
COc1cc2ncc(C#N)c(Nc3ccc(NCNc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL178096,,1100.0,5.958607314841775
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCOC,CHEMBL178144,,183.0,6.73754891026957
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCO,CHEMBL361343,,27.0,7.568636235841013
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CHEMBL2112990,,966.0,6.015022873584506
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(CC(C)O)CC(C)O,CHEMBL369088,,104.0,6.982966660701219
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1COC,CHEMBL178958,,171.0,6.767003889607846
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,CHEMBL360958,,25.0,7.6020599913279625
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(O)CC1,CHEMBL362611,,169.0,6.772113295386326
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(O)(O)CC1,CHEMBL362824,,58.0,7.236572006437063
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1C(C)CCCC1C,CHEMBL153763,,412.0,6.3851027839668655
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,CHEMBL175556,,59.0,7.229147988357855
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCSCC1,CHEMBL175557,,29.0,7.5376020021010435
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,CHEMBL360933,,540.0,6.267606240177032
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC1,CHEMBL368702,,40.0,7.3979400086720375
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CC1C(=O)OC,CHEMBL359660,,196.0,6.707743928643524
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCCOCCOCC1,CHEMBL360211,,603.0,6.219682687859849
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,CHEMBL178312,,59.0,7.229147988357855
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/Cc1c[nH]cn1,CHEMBL359630,,69.0,7.161150909262744
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/c1cccc2cccnc12,CHEMBL367792,,1134.0,5.945386945443112
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/c1ccccc1N(C)C,CHEMBL359705,,1391.0,5.856672870007953
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/c1cn(C)cn1,CHEMBL368234,,227.0,6.6439741428068775
C=CS(=O)(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,CHEMBL179969,,61.0,7.214670164989233
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,CHEMBL175492,,246.0,6.609064892896621
C=C(CN1CCOCC1)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,CHEMBL179607,,89.0,7.050609993355087
C=C(CNc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC)C(=O)O,CHEMBL367754,,3781.0,5.422393322637465
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4Cl)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL360519,,10.0,8.0
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,CHEMBL179052,,28.0,7.552841968657781
COc1cc2ncc(C#N)c(Nc3ccc(-n4ccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179458,,800.0,6.096910013008056
CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccncc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL178265,,8100.0,5.0915149811213505
COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL180175,,155.0,6.809668301829708
COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179572,,83.0,7.080921907623926
CCOc1cc2ncc(C#N)c(Nc3ccc(Cn4ccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL179074,,1055.0,5.976747540366288
CCOc1cc2ncc(C#N)c(Nc3ccc(N4CCOCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL178922,,2600.0,5.585026652029182
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL434720,,76.0,7.119186407719209
COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL175933,,348.0,6.458420756053419
COc1cc2ncc(C#N)c(Nc3ccc(Sc4ncc(-c5ccccc5)s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL175558,,1000.0,6.0
CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL367492,,13.0,7.886056647693163
COc1cc2ncc(C#N)c(Nc3ccc(Cc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL360979,,74.0,7.130768280269024
