smiles,dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
CC1=CC=C(C=C1)S(=O)(=O)OCC(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID30340244,424-16-8,"1H,1H,7H-Perfluoroheptyl 4-methylbenzenesulfonate",112,4.9351002218218875e-16,exp4,0.7755397352445266
CN(C(=O)C(C(C(F)(F)F)(F)F)(F)F)[Si](C)(C)C,DTXSID40379666,53296-64-3,N-Methyl-N-trimethylsilylheptafluorobutyramide,112,5.535923322654239e-06,poly1,0.7755397352445266
C(C(C(C(C(C(C(CO)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID30396867,90177-96-1,"1H,1H,8H,8H-Perfluorooctane-1,8-diol",112,3.805149371161897e-11,poly1,0.7755397352445266
CC(=C)C(=O)OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID5063235,3934-23-4,(Perfluoroheptyl)methyl methacrylate,112,7.155577582025825e-10,pow,0.7755397352445266
C(C(C(C(C(C(C(C(C(CO)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID50369896,754-96-1,"1H,1H,10H,10H-Perfluorodecane-1,10-diol",112,4.197240564230532e-08,poly1,0.7755397352445266
COC(C(F)F)(C(F)(F)F)F,DTXSID70537191,568550-25-4,Methyl 3H-perfluoroisopropyl ether,112,1.4091161787670154e-10,poly1,0.7755397352445266
C(C(C(F)(F)F)(O)O)(C(C(F)(F)F)(O)O)F,DTXSID70379295,77953-71-0,"3H-Perfluoro-2,2,4,4-tetrahydroxypentane",112,0.0,gnls,0.7755397352445266
C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)N,DTXSID60377826,355-27-1,"1H,1H-Perfluoropentylamine",112,0.0,exp4,0.7755397352445266
C(C(F)(F)F)OC(OCC(F)(F)F)OCC(F)(F)F,DTXSID30395037,58244-27-2,tris(Trifluoroethoxy)methane,112,2.114132918244752e-08,poly1,0.7755397352445266
C(C(C(C(F)(F)F)(F)F)(F)F)O,DTXSID4059914,375-01-9,3:1 Fluorotelomer alcohol,112,8.285177214719652e-12,exp4,0.7755397352445266
CC(=C)C(=O)OCC(C(C(F)(F)F)(F)F)(F)F,DTXSID3065586,13695-31-3,(Perfluoropropyl)methyl methacrylate,112,0.0,exp4,0.7755397352445266
C(C(=O)C(C(F)(F)F)(F)F)C(=O)C(F)(F)F,DTXSID90174941,20825-07-4,"3H,3H-Perfluoro-2,4-hexanedione",112,7.867452279739144e-07,poly1,0.7755397352445266
C(CI)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID1047578,2043-55-2,"1H,1H,2H,2H-Perfluorohexyl iodide",112,1.7856449264283014e-10,poly1,0.7755397352445266
C(=C(C(F)(F)F)C(F)(F)F)C(=O)O,DTXSID30170109,1763-28-6,"3,3-Bis(trifluoromethyl)-2-propenoic acid",112,2.789041589432308e-17,pow,0.7755397352445266
C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID0059794,307-34-6,Perfluorooctane,112,0.0,gnls,0.7755397352445266
C(CP(=O)(O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID30627108,80220-63-9,((Perfluorooctyl)ethyl)phosphonic acid,112,8.466350009821169e-05,poly1,0.7755397352445266
C(C(C(F)(F)F)(F)F)NCC(C(F)(F)F)(F)F,DTXSID50381992,883498-76-8,"Bis(1H,1H-perfluoropropyl)amine",112,0.0,exp4,0.7755397352445266
C(CC(C(C(F)(F)F)(F)F)(F)F)CO,DTXSID60379269,679-02-7,3-(Perfluoropropyl)propanol,112,0.0,exp4,0.7755397352445266
C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,DTXSID4059916,375-22-4,Perfluorobutanoic acid,112,1.0312409145502335e-09,poly1,0.7755397352445266
C(C(OC(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID40380797,147492-57-7,"1H,1H-Perfluoro-3,6,9-trioxadecan-1-ol",112,0.028958528898867967,exp2,0.7755397352445266
C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID1037303,375-85-9,Perfluoroheptanoic acid,112,0.0,exp4,0.7755397352445266
C(COP(=O)(O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID90558000,57678-01-0,6:2 Fluorotelomer phosphate monoester,112,0.9792464569524704,exp4,0.7755397352445266
C1C(O1)COCC(C(F)F)(F)F,DTXSID70880230,19932-26-4,"((2,2,3,3-Tetrafluoropropoxy)methyl)oxirane",112,1.4838153842916625e-10,poly1,0.7755397352445266
C[Si](C)(C)C(C(C(F)(F)F)(F)F)(F)F,DTXSID70400078,3834-42-2,(Heptafluoropropyl)trimethylsilane,112,4.746412459054547e-11,poly1,0.7755397352445266
C(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,DTXSID10379991,1651-41-8,3-(Perfluorooctyl)propanol,112,1.5613592993019866e-17,exp4,0.7755397352445266
C(=C(F)F)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,DTXSID40204489,559-14-8,Perfluorooct-1-ene,112,0.0,exp4,0.7755397352445266
C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID3038939,754-91-6,Perfluorooctanesulfonamide,112,0.0,exp4,0.7755397352445266
C[Si](C)(C)C(C(C(F)(F)F)(F)F)(F)F,DTXSID70400078,3834-42-2,(Heptafluoropropyl)trimethylsilane,112,0.0,exp4,0.7755397352445266
C(C(C(F)(F)F)(F)F)(O)O,DTXSID9059969,422-63-9,"1H-Perfluoro-1,1-propanediol",112,8.733350782765021e-13,poly1,0.7755397352445266
C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID6067331,27619-97-2,6:2 Fluorotelomer sulfonic acid,112,0.0,exp4,0.7755397352445266
C(=O)(C(C(F)(F)F)(F)F)N,DTXSID0059871,354-76-7,Pentafluoropropionamide,112,8.069814963512256e-15,poly1,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,DTXSID0059829,335-66-0,Perfluorooctanoyl fluoride,112,2.9079057942837768e-11,poly1,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Cl,DTXSID40187142,335-64-8,Pentadecafluorooctanoyl chloride,112,2.3921148654907558e-14,poly1,0.7755397352445266
C(C(C(C(F)(F)I)(F)F)(F)F)(C(C(F)(F)I)(F)F)(F)F,DTXSID90190949,375-80-4,"1,6-Diiodoperfluorohexane",112,9.37129505227965e-10,poly1,0.7755397352445266
C(CS)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID20379947,34451-26-8,2-(Perfluorohexyl)ethanethiol,112,1.3047190515446808e-07,poly1,0.7755397352445266
CC(=C)C(=O)OCC(C(C(C(F)F)(F)F)(F)F)(F)F,DTXSID90880131,355-93-1,"1H,1H,5H-Perfluoropentyl methacrylate",112,1.5328094165095107e-12,poly1,0.7755397352445266
C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Cl,DTXSID80382154,52447-22-0,Perfluoroheptanoyl chloride,112,0.0,gnls,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Cl,DTXSID00379925,52447-23-1,Perfluorononanoyl chloride,112,0.8179502602630229,pow,0.7755397352445266
C(C(C(C(F)(F)Br)(F)F)(F)F)(C(C(F)(F)Br)(F)F)(F)F,DTXSID20335129,918-22-9,"1,6-Dibromododecafluorohexane",112,1.2425564719199818e-09,poly1,0.7755397352445266
C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)N,DTXSID50184723,307-29-9,"1H,1H-Perfluorooctylamine",112,1.1643887795012207e-09,poly1,0.7755397352445266
C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)N,DTXSID50379930,355-47-5,"1H,1H-Perfluorononylamine",112,1.1481439915783395e-08,poly1,0.7755397352445266
C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)N,DTXSID10379835,423-49-4,"1H,1H-Perfluoroheptylamine",112,6.478726599563742e-10,poly1,0.7755397352445266
C(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID70565479,13973-14-3,8H-Perfluorooctanoic acid,112,3.961569557368084e-07,poly1,0.7755397352445266
C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,DTXSID70379917,27854-30-4,3-(Perfluorohexyl)propanoic acid,112,2.1383167827106866e-10,poly1,0.7755397352445266
C(C(C(F)(F)I)(F)F)(C(F)(F)I)(F)F,DTXSID30190948,375-50-8,"Perfluoro-1,4-diiodobutane",112,3.9764603763970135e-07,gnls,0.7755397352445266
C(=O)(C(OC(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID80380837,151772-59-7,"Perfluoro-3,6,9-trioxadecanoic acid",112,2.0405801936263874e-07,poly1,0.7755397352445266
C(C(OC(C(OC(CO)(F)F)(F)F)(F)F)(F)F)O,DTXSID70381090,129301-42-4,"1H,1H,8H,8H-Perfluoro-3,6-dioxaoctane-1,8-diol",112,5.680559296468332e-17,exp4,0.7755397352445266
COC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID20335700,424-18-0,Methyl perfluorohexanoate,112,1.854652712449749e-18,exp5,0.7755397352445266
C(CCO)CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID60377821,3792-02-7,4:4 Fluorotelomer alcohol,112,1.9596858105025495e-11,gnls,0.7755397352445266
C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)N,DTXSID60377826,355-27-1,"1H,1H-Perfluoropentylamine",112,2.926862165568171e-10,poly1,0.7755397352445266
C(=O)(C(C(F)(F)F)(F)F)OC(=O)C(C(F)(F)F)(F)F,DTXSID70870515,356-42-3,Pentafluoropropanoic anhydride,112,2.3746898774233296e-12,exp4,0.7755397352445266
COC(C(C(F)(F)F)(C(F)(F)F)F)(F)F,DTXSID5042326,163702-08-7,Perfluoroisobutyl methyl ether,112,0.0,gnls,0.7755397352445266
C(C(F)(F)F)(C(F)(F)F)N,DTXSID70481246,1619-92-7,2-Amino-2H-perfluoropropane,112,2.6214201271243308e-09,poly1,0.7755397352445266
C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,DTXSID20874028,914637-49-3,"2H,2H,3H,3H-Perfluorooctanoic acid",112,0.0,exp4,0.7755397352445266
C(=O)(C(OC(C(OC(C(=O)O)(F)F)(F)F)(F)F)(F)F)O,DTXSID20375106,55621-21-1,"Perfluoro-3,6-dioxaoctane-1,8-dioic acid",112,8.478181126704825e-11,exp5,0.7755397352445266
C(=O)(C(C(C(C(=O)F)(F)F)(F)F)(F)F)F,DTXSID50218052,678-78-4,Perfluoroglutaryl difluoride,112,0.0028563753755646974,pow,0.7755397352445266
C(=O)(C(C(C(C(C(=O)N)(F)F)(F)F)(F)F)(F)F)N,DTXSID80310730,355-66-8,Octafluoroadipamide,112,0.0,exp4,0.7755397352445266
C(C(C(F)(F)F)(O)O)(C(C(F)(F)F)(O)O)F,DTXSID70379295,77953-71-0,"3H-Perfluoro-2,2,4,4-tetrahydroxypentane",112,0.0,exp4,0.7755397352445266
C(C(C(C(C(=O)N)(F)F)(F)F)(F)F)(F)F,DTXSID70366226,355-81-7,Perfluoropentanamide,112,2.943937264222406e-15,exp4,0.7755397352445266
C(=O)(C(C(C(F)(F)F)(F)F)(F)F)N,DTXSID2060965,662-50-0,Heptafluorobutyramide,112,2.3662705450529616e-10,poly1,0.7755397352445266
C(C(F)(F)F)(C(F)(F)F)(N)O,DTXSID80382093,31253-34-6,2-Aminohexafluoropropan-2-ol,112,0.0,exp4,0.7755397352445266
C(=C(C(F)(F)F)C(F)(F)F)C(=O)O,DTXSID30170109,1763-28-6,"3,3-Bis(trifluoromethyl)-2-propenoic acid",112,0.0,exp4,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-].[NH4+],DTXSID8037708,3825-26-1,Ammonium perfluorooctanoate,112,6.294005886229058e-12,poly1,0.7755397352445266
CNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID1067629,31506-32-8,N-Methylperfluorooctanesulfonamide,112,0.0037113520273101496,exp4,0.7755397352445266
C(CS(=O)(=O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID30891564,757124-72-4,4:2 Fluorotelomer sulfonic acid,112,1.378524757897883e-09,exp4,0.7755397352445266
CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID1032646,4151-50-2,N-Ethylperfluorooctane sulfonamide,112,0.9999772814223511,exp4,0.7755397352445266
C(C(CO)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID10382147,125070-38-4,"3-(Perfluoro-2-butyl)propane-1,2-diol",112,4.5876273290884985e-11,exp5,0.7755397352445266
C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F.[K+],DTXSID3037709,3871-99-6,Potassium perfluorohexanesulfonate,112,0.0,exp4,0.7755397352445266
C=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID6047575,19430-93-4,(Perfluorobutyl)ethene,112,0.0,exp4,0.7755397352445266
CC(CC(F)(F)F)(F)F,DTXSID5073901,406-58-6,"1,1,1,3,3-Pentafluorobutane",112,0.0,exp4,0.7755397352445266
COC(=O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID50441560,132424-36-3,"Methyl 2H,2H,3H,3H-perfluoroheptanoate",112,0.0,exp4,0.7755397352445266
C(CO)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID7029904,678-39-7,2-(Perfluorooctyl)ethanol,112,0.0,hill,0.7755397352445266
C(CO)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID1062122,2043-47-2,4:2 Fluorotelomer alcohol,112,0.0,gnls,0.7755397352445266
C(C(C(C(F)(F)F)(F)F)(F)F)O,DTXSID4059914,375-01-9,3:1 Fluorotelomer alcohol,112,0.0,exp4,0.7755397352445266
CC(C(C(F)(F)F)(F)F)O,DTXSID70880134,374-40-3,1-Pentafluoroethylethanol,112,1.8637435509329952e-15,gnls,0.7755397352445266
C(C(C(C(C(F)F)(F)F)(F)F)(F)F)O,DTXSID0059879,355-80-6,"1H,1H,5H-Perfluoropentanol",112,0.0,exp4,0.7755397352445266
C(OC(C(F)(F)F)C(F)(F)F)F,DTXSID8046614,28523-86-6,Sevoflurane,112,0.0,exp4,0.7755397352445266
C=CC(C(C(F)(F)F)(F)F)(C(F)(F)F)F,DTXSID50379359,239795-57-4,2-Vinylperfluorobutane,112,0.0,gnls,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID8031865,335-67-1,Perfluorooctanoic acid,112,6.782010644772256e-16,exp4,0.7755397352445266
C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F.[K+],DTXSID3037707,29420-49-3,Potassium perfluorobutanesulfonate,112,0.0,exp4,0.7755397352445266
CCN(CCO)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID6027426,1691-99-2,N-Ethyl-N-(2-hydroxyethyl)perfluorooctane sulfonamide,112,0.0,exp4,0.7755397352445266
CC(=C)C(=O)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID3047558,2144-53-8,2-(Perfluorohexyl)ethyl methacrylate,112,0.0,exp5,0.7755397352445266
C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID3038939,754-91-6,Perfluorooctanesulfonamide,112,3.0007554392823803e-17,gnls,0.7755397352445266
C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)O,DTXSID70880215,13252-13-6,Perfluoro-2-methyl-3-oxahexanoic acid,112,0.0,exp4,0.7755397352445266
C(C(C(C(C(=C(F)F)F)(F)F)(F)F)(F)F)(F)F,DTXSID10379850,1767-94-8,6H-Perfluorohex-1-ene,112,1.3290942642089799e-13,gnls,0.7755397352445266
C(=C(C(F)(F)F)O)C(=O)C(F)(F)F,DTXSID90275806,1694-30-0,3H-Perfluoro-4-hydroxy-3-penten-2-one,112,6.347989806722726e-12,poly1,0.7755397352445266
C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID9059832,335-99-9,"1H,1H,7H-Dodecafluoro-1-heptanol",112,0.0,exp4,0.7755397352445266
C(=CC(C(F)(F)F)(C(F)(F)F)F)C(=O)O,DTXSID40380257,243139-64-2,3-(Perfluoroisopropyl)-2-propenoic acid,112,0.0,exp4,0.7755397352445266
C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)N,DTXSID60400587,13485-61-5,Nonafluoropentanamide,112,0.0,exp4,0.7755397352445266
C(C(F)(F)F)OCC(F)(F)F,DTXSID5046516,333-36-8,Flurothyl,112,0.0,gnls,0.7755397352445266
C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID5044572,647-42-7,2-(Perfluorohexyl)ethanol,112,0.0,exp4,0.7755397352445266
C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID80375107,423-65-4,11:1 Fluorotelomer alcohol,112,0.0,exp4,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID8031863,375-95-1,Perfluorononanoic acid,112,0.003530580843400803,poly1,0.7755397352445266
C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F.[K+],DTXSID3037709,3871-99-6,Potassium perfluorohexanesulfonate,112,0.0,exp4,0.7755397352445266
C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid,112,0.999951531507357,exp5,0.7755397352445266
C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID3031862,307-24-4,Perfluorohexanoic acid,112,0.0,exp4,0.7755397352445266
C(=O)(C(OC(C(OC(C(OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID50375114,330562-41-9,"Perfluoro-3,6,9-trioxatridecanoic acid",112,0.5027979557580935,exp5,0.7755397352445266
C[N+](C)(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[I-],DTXSID8051419,1652-63-7,"N-[(Perfluorooctylsulfonamido)propyl]-N,N,N-trimethylammonium iodide",112,0.9977921030603808,exp4,0.7755397352445266
C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,DTXSID4059916,375-22-4,Perfluorobutanoic acid,112,0.0,hill,0.7755397352445266
C(=O)(C(OC(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,DTXSID30382063,151772-58-6,"Perfluoro-3,6-dioxaheptanoic acid",112,4.0921217446138546e-12,poly1,0.7755397352445266
C(=O)C(C(C(C(F)F)(F)F)(F)F)(F)F,DTXSID20337466,2648-47-7,5H-Perfluoropentanal,112,2.9975580827432744e-10,poly1,0.7755397352445266
C(C(C(C(CO)(F)F)(F)F)(F)F)O,DTXSID3059927,376-90-9,Hexafluoroamylene glycol,112,9.050708144226438e-18,poly1,0.7755397352445266
CC(=O)C(C(F)(F)F)(F)F,DTXSID90285748,374-41-4,Methyl perfluoroethyl ketone,112,4.0401094629398443e-14,poly1,0.7755397352445266
C(CC(C(C(F)(F)F)(F)F)(F)F)CO,DTXSID60379269,679-02-7,3-(Perfluoropropyl)propanol,112,0.0,exp4,0.7755397352445266
CCOC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID0073118,163702-05-4,Ethyl perfluorobutyl ether,112,1.3887234858380708e-18,exp4,0.7755397352445266
C(C(C(F)(F)S(=O)(=O)F)(F)F)(C(F)(F)F)(F)F,DTXSID20861913,375-72-4,Perfluorobutanesulfonyl fluoride,112,0.0,exp4,0.7755397352445266
COC(=O)C(C(C(F)(F)F)(F)F)(F)F,DTXSID4059881,356-24-1,Methyl perfluorobutanoate,112,1.501765246068219e-16,pow,0.7755397352445266
C(C(C(C(C(=O)F)(F)F)(F)F)(F)F)(F)F,DTXSID70379730,813-03-6,5H-Octafluoropentanoyl fluoride,112,0.0,exp4,0.7755397352445266
C(COS(=O)(=O)C(F)(F)F)OC(F)(F)F,DTXSID00442840,329710-76-1,2-(Trifluoromethoxy)ethyl trifluoromethanesulfonate,112,2.591730996584165e-08,poly1,0.7755397352445266
C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[K+],DTXSID8037706,2795-39-3,Potassium perfluorooctanesulfonate,112,0.9999999951073772,hill,0.7755397352445266
C(C(C(C(=O)O)(F)F)(F)F)(F)F,DTXSID50892417,679-12-9,4H-Perfluorobutanoic acid,112,9.137079351828498e-12,poly1,0.7755397352445266
C(=O)(C(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)O,DTXSID60500450,863090-89-5,Perfluoro(4-methoxybutanoic acid),112,0.0,exp4,0.7755397352445266
CC=CC(C(C(F)(F)F)(F)F)(F)F,DTXSID70379270,355-95-3,1-Propenylperfluoropropane,112,0.0,exp4,0.7755397352445266
C(C(C(F)(F)S(=O)(=O)O)(F)F)(C(F)(F)F)(F)F,DTXSID5030030,375-73-5,Perfluorobutanesulfonic acid,112,0.0,exp4,0.7755397352445266
C(C(C(F)(F)F)(F)F)NCC(C(F)(F)F)(F)F,DTXSID50381992,883498-76-8,"Bis(1H,1H-perfluoropropyl)amine",112,1.6027513472738956e-13,pow,0.7755397352445266
C(=C(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F,DTXSID0061826,1623-05-8,Perfluoropropyl trifluorovinyl ether,112,3.488275208424518e-08,poly1,0.7755397352445266
C(C(C(F)(F)F)(F)F)OC(F)F,DTXSID0074059,56860-81-2,"Difluoromethyl 1H,1H-perfluoropropyl ether",112,1.6009603736137078e-12,poly1,0.7755397352445266
C(C(F)F)OS(=O)(=O)C(F)(F)F,DTXSID30378880,74427-22-8,"2,2-Difluoroethyl triflate",112,0.0,exp4,0.7755397352445266
C(=O)C(C(C(F)(F)F)(F)F)(F)F,DTXSID10190946,375-02-0,Perfluorobutyraldehyde,112,0.0,exp4,0.7755397352445266
C(C(F)(F)F)OC(OCC(F)(F)F)OCC(F)(F)F,DTXSID30395037,58244-27-2,tris(Trifluoroethoxy)methane,112,1.1758594363422898e-13,poly1,0.7755397352445266
C=CCOC(C(F)(F)F)(C(F)(F)F)F,DTXSID10370988,15242-17-8,Allyl perfluoroisopropyl ether,112,7.380438195674159e-15,poly1,0.7755397352445266
C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)[O-].[NH4+],DTXSID40108559,62037-80-3,Ammonium perfluoro-2-methyl-3-oxahexanoate,112,0.0,exp4,0.7755397352445266
C(=O)(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)O,DTXSID70880215,13252-13-6,Perfluoro-2-methyl-3-oxahexanoic acid,112,1.5764075375698845e-14,poly1,0.7755397352445266
CC1C(=NC(O1)C)C,DTXSID8047133,22694-96-8,"2,4,5-Trimethyl-3-oxazoline",112,2.726179996936374e-05,poly1,0.7755397352445266
CCOC=C1C(=O)OC(=N1)C2=CC=CC=C2,DTXSID1049225,15646-46-5,Oxazolone,112,0.003446676068616942,poly1,0.7755397352445266
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,DTXSID0021961,119-61-9,Benzophenone,112,5.1605313833809156e-18,exp4,0.7755397352445266
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl,DTXSID2032390,60168-88-9,Fenarimol,112,0.0,exp4,0.7755397352445266
CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,DTXSID6034186,52-01-7,Spironolactone,112,0.0,exp4,0.7755397352445266
CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,DTXSID7020182,80-05-7,Bisphenol A,112,6.62021073420144e-07,poly1,0.7755397352445266
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,DTXSID4034609,120068-37-3,Fipronil,112,0.0,exp4,0.7755397352445266
CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,DTXSID1034187,10540-29-1,Tamoxifen,112,0.0,gnls,0.7755397352445266
CN1C(CCC1=O)C2=CN=CC=C2,DTXSID1047576,486-56-6,Cotinine,112,1.3573161250823196e-13,pow,0.7755397352445266
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,DTXSID9020827,72-43-5,Methoxychlor,112,3.027050348519156e-16,hill,0.7755397352445266
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,DTXSID0034192,10161-33-8,17beta-Trenbolone,112,1.9740754675193402e-19,exp4,0.7755397352445266
C1=CC(=CC=C1Cl)Cl,DTXSID1020431,106-46-7,"1,4-Dichlorobenzene",112,1.7973911915751388e-14,exp4,0.7755397352445266
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C,DTXSID5020366,427-51-0,Cyproterone acetate,112,0.00023247673157429907,poly1,0.7755397352445266
C1=CC=C2C=CC=CC2=C1,DTXSID8020913,91-20-3,Naphthalene,112,2.017150595604318e-08,gnls,0.7755397352445266
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,DTXSID5032498,3380-34-5,Triclosan,112,0.005744874532936994,poly1,0.7755397352445266
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,DTXSID0020573,50-28-2,17beta-Estradiol,112,0.011244130881301112,poly1,0.7755397352445266
